episode,height,reward,steps,success,epsilon,actions_forward,actions_backward,actions_left,actions_right
15678,77.07631220122441,17.829649306689767,85,True,0.05,2,0,1,0
15679,175.64675872296255,-3.7053198910398715,193,False,0.05,24,24,8,9
15680,73.40101684948593,15.832556027110252,84,True,0.05,0,2,0,2
15681,163.8279287935284,16.671959309593333,142,True,0.05,0,6,7,5
15682,112.84926839419524,14.390890187005358,105,True,0.05,2,0,3,0
15683,142.56169882839288,10.402793436701513,113,True,0.05,0,0,0,0
15684,154.9602436843091,13.090485538509986,123,True,0.05,2,0,0,2
15685,93.67020453108357,15.652804316803486,95,True,0.05,4,0,0,0
15686,124.12567509365122,16.036598458755552,109,True,0.05,1,0,2,0
15687,177.02458881607353,12.25732478624597,130,True,0.05,0,0,0,1
15688,131.57179670605814,17.18426836450252,113,True,0.05,1,0,3,0
15689,105.24496797116173,10.614917340171134,97,True,0.05,1,0,0,0
15690,137.0759346099842,14.027445780528051,115,True,0.05,1,0,2,0
15691,98.31890268498123,8.884514024934713,94,True,0.05,0,0,0,1
15692,145.45624023377545,12.383918606614014,118,True,0.05,3,0,0,0
15693,102.63514608751925,-3.0754149643448394,96,False,0.05,0,0,0,1
15694,110.22275127701289,15.054875427110368,102,True,0.05,0,0,0,3
15695,57.99855763553732,12.000074819593722,73,True,0.05,0,3,0,0
15696,130.16318025423118,15.182154172299828,108,True,0.05,0,0,0,0
15697,81.4434825385928,14.732400539869845,89,True,0.05,3,0,0,2
15698,59.72885551636978,12.06393200349859,73,True,0.05,0,0,0,2
15699,93.30715673023225,16.25600345331586,90,True,0.05,0,0,0,0
15700,151.73189159093715,5.830549792516735,121,True,0.05,0,0,0,4
15701,60.94345864346449,16.936321766176487,74,True,0.05,0,0,2,0
15702,147.61492647892644,-3.1726798857540954,117,False,0.05,0,0,0,1
15703,103.20127013485055,17.194170507572885,95,True,0.05,0,0,0,0
15704,88.40424881666189,7.90119746276914,92,True,0.05,3,0,2,0
15705,187.86619089491134,-4.674213650261187,236,False,0.05,39,39,9,15
15706,123.57423243846777,11.66685330128432,106,True,0.05,0,0,1,0
15707,117.42250444332046,14.936171823583543,108,True,0.05,0,3,2,0
15708,126.79147229590951,14.089286884572356,109,True,0.05,0,1,0,1
15709,56.29296453612857,14.909094495741746,75,True,0.05,0,4,2,0
15710,170.20133021620126,-3.5614655508632804,131,False,0.05,3,0,0,2
15711,196.410285563964,-3.8321859778286855,147,False,0.05,7,2,1,0
15712,161.73324909723692,17.751949202980995,133,True,0.05,0,6,4,0
15713,150.2750834528893,5.679630106592945,122,True,0.05,3,0,0,2
15714,112.30651711714435,14.283931869599542,106,True,0.05,0,4,2,0
15715,92.50456737577242,7.2004724107938065,95,True,0.05,2,0,3,0
15716,186.75821614403995,14.742328870250866,264,True,0.05,36,40,26,29
15717,66.29609803186925,21.476316054391877,90,True,0.05,4,9,0,1
15718,125.11782562060898,-3.331437592603449,111,False,0.05,2,0,0,3
15719,125.2056060815601,14.82329743346027,137,True,0.05,15,12,0,4
15720,166.36460035177885,12.54780935318841,131,True,0.05,0,4,0,3
15721,136.54566702942338,-2.964729081491848,110,False,0.05,0,0,0,0
15722,193.67782076605667,13.78329521393982,143,True,0.05,0,1,0,6
15723,103.33826377848973,13.821187455262889,100,True,0.05,0,1,3,0
15724,117.64334965025921,15.292778901698318,107,True,0.05,2,0,0,2
15725,177.55038590931753,8.158794838392957,136,True,0.05,1,0,5,1
15726,157.22355231013535,12.823350195281938,130,True,0.05,0,3,1,6
15727,141.31395629576775,13.81292801402211,122,True,0.05,5,0,1,3
15728,124.35035990430946,6.606497146430004,110,True,0.05,0,4,1,0
15729,142.5239726167607,-3.5545659090921906,114,False,0.05,0,0,0,0
15730,118.53159002375403,12.37019642508068,109,True,0.05,3,1,2,0
15731,144.2871889952271,8.464919689099766,119,True,0.05,0,3,0,2
15732,100.69095961432616,13.927031259915868,96,True,0.05,0,0,2,0
15733,157.46651213889933,14.3197750310419,123,True,0.05,0,0,2,0
15734,108.9372149170731,11.778242539692299,98,True,0.05,0,0,0,0
15735,133.99573238397443,8.426679653448296,113,True,0.05,0,0,0,3
15736,106.47531362954864,8.394215896650506,101,True,0.05,0,4,0,0
15737,113.78750769252105,12.939445185925592,108,True,0.05,5,0,0,2
15738,152.450317568521,16.924274922283082,118,True,0.05,0,0,0,0
15739,141.71058392135188,15.377121926406003,119,True,0.05,2,0,0,3
15740,97.76086255004982,14.870893185441425,94,True,0.05,1,0,0,0
15741,84.65293452355588,10.165024388622587,87,True,0.05,0,0,2,0
15742,60.892268079178734,13.050061304051944,76,True,0.05,3,0,0,1
15743,165.5959852459318,14.749904283667206,131,True,0.05,0,4,3,0
15744,100.50787143543602,12.626690094844125,97,True,0.05,3,0,0,0
15745,53.56385592137667,-3.5722057336120367,148,False,0.05,30,31,8,12
15746,69.1592257481843,13.16076760972055,84,True,0.05,1,5,1,0
15747,139.8468273919436,13.433428123119795,121,True,0.05,2,0,2,4
15748,128.24599335689146,12.801446993876983,114,True,0.05,0,5,0,2
15749,68.62564385584866,13.835625323634183,79,True,0.05,0,1,0,1
15750,105.46840887230178,-3.354835454215263,100,False,0.05,0,2,1,0
15751,178.037508229927,10.87649497549811,130,True,0.05,0,1,0,0
15752,121.20218594537143,15.977770925720314,104,True,0.05,0,0,0,0
15753,187.68679700891747,-4.327115393063314,213,False,0.05,31,35,6,8
15754,186.41962344496778,17.415957094321573,137,True,0.05,0,0,4,0
15755,113.05711212584929,15.125945825948646,107,True,0.05,4,0,3,0
15756,55.11004060359247,14.08165051194019,72,True,0.05,0,3,0,1
15757,138.13442938629953,6.828844800923952,115,True,0.05,0,3,0,0
15758,126.82083544139128,16.85763317718435,113,True,0.05,0,2,4,0
15759,171.98817027350194,14.45893779958843,134,True,0.05,3,0,0,4
15760,180.08901264478612,14.425017536544226,137,True,0.05,2,0,0,5
15761,113.11189830374607,-3.531718857467668,103,False,0.05,0,2,0,0
15762,92.47677312249454,18.81853887563318,92,True,0.05,0,2,0,0
15763,75.26279143460712,14.067561619130048,95,True,0.05,8,6,0,0
15764,147.46244912466622,12.74960941282049,118,True,0.05,0,0,2,0
15765,157.88785405415751,13.062949532092922,128,True,0.05,3,0,4,0
15766,69.190595866586,19.64547863900851,84,True,0.05,0,2,2,3
15767,55.75019248907396,-2.869730493998465,93,False,0.05,12,13,0,0
15768,110.49989908197841,12.240406294496104,108,True,0.05,0,5,3,1
15769,159.62947962190117,-3.2090588377883504,140,False,0.05,9,9,0,1
15770,196.79846315258288,9.969588708535822,156,True,0.05,7,10,2,1
15771,109.62627282943616,6.664026385885015,99,True,0.05,0,0,1,0
15772,89.90693595946072,15.031986395706584,92,True,0.05,0,0,3,0
15773,132.95595268662726,-3.6750958218034624,111,False,0.05,0,0,0,1
15774,168.33519305064266,14.604604561873666,135,True,0.05,6,0,1,3
15775,189.0652620965729,-3.911228636486154,179,False,0.05,6,10,14,15
15776,168.19725584258234,9.72512402900791,136,True,0.05,1,6,1,3
15777,123.59619837819675,13.00937432979093,109,True,0.05,1,0,3,0
15778,76.6892721504722,17.037450002305636,87,True,0.05,0,0,1,4
15779,196.28485745025824,16.382982735600876,148,True,0.05,5,0,6,0
15780,122.73176908370773,7.263643369953445,111,True,0.05,1,3,0,3
15781,159.6741122193483,12.810353319674384,124,True,0.05,0,2,0,1
15782,133.04240306631664,-3.091970122591638,110,False,0.05,0,0,1,0
15783,123.9940596717369,13.006669032713345,108,True,0.05,0,2,0,1
15784,73.11632694500462,12.454484813833833,83,True,0.05,0,0,0,4
15785,54.408757505748014,14.664188860684405,81,True,0.05,1,0,6,6
15786,102.5642996416537,15.863613724795936,99,True,0.05,0,2,2,0
15787,170.64132053743447,4.675851870105891,131,True,0.05,3,1,0,2
15788,190.8321401356484,15.42361477823956,174,True,0.05,7,10,9,13
15789,141.33739130780762,-3.2452763424140896,145,False,0.05,14,14,0,4
15790,123.18803638763426,-3.324456706213769,105,False,0.05,0,0,0,0
15791,138.70366792113458,10.087332374220011,116,True,0.05,0,3,1,0
15792,60.16866489748527,11.5226185947265,76,True,0.05,2,0,3,0
15793,58.31464702502152,8.277435585928421,72,True,0.05,1,0,1,0
15794,167.3703221620181,5.549085189129582,126,True,0.05,0,0,0,2
15795,76.40074274836323,-3.2120325860192196,81,False,0.05,0,0,0,0
15796,110.42303389838068,15.628354755276607,104,True,0.05,0,3,0,2
15797,199.60727243621207,-3.916230591899086,161,False,0.05,11,10,0,2
15798,133.34754296507802,18.053831302000216,112,True,0.05,1,0,1,0
15799,92.00757279939236,11.3558658598038,95,True,0.05,0,4,2,0
15800,187.83433892444737,15.551016465137337,294,True,0.05,60,64,21,15
15801,195.36953091481146,-3.5581518136321173,183,False,0.05,21,23,2,1
15802,120.64475461539264,14.662946447174887,109,True,0.05,5,0,0,0
15803,63.19472759473918,10.810384972101357,76,True,0.05,0,0,0,3
15804,182.98158498467313,11.158558245490074,134,True,0.05,2,0,1,0
15805,83.85742787243845,9.68992365550564,88,True,0.05,0,1,0,2
15806,103.28499745937674,13.141231858728368,97,True,0.05,0,0,2,0
15807,170.0757591800242,15.275330677386142,128,True,0.05,1,0,1,0
15808,97.39201523721181,7.537002331348202,95,True,0.05,0,0,3,0
15809,98.6468736449199,5.3560624988027525,94,True,0.05,0,1,0,0
15810,195.91942450017734,7.446086055659899,145,True,0.05,3,5,1,0
15811,101.34699178976268,15.905384883083466,100,True,0.05,0,2,0,3
15812,158.9921619811621,-3.4044039573802634,168,False,0.05,17,12,11,8
15813,155.7099084613459,12.19646799680166,127,True,0.05,0,4,0,3
15814,111.00164545774851,16.54784713667884,103,True,0.05,1,0,0,2
15815,144.77483980580243,12.194042931081798,121,True,0.05,3,0,3,0
15816,115.22051317643019,11.930033298595305,102,True,0.05,0,0,1,0
15817,54.424629542075174,19.698554915511636,72,True,0.05,1,1,1,1
15818,125.50365108348464,7.839349570857049,108,True,0.05,0,1,0,1
15819,161.30634329346043,10.047949469931275,126,True,0.05,0,3,0,1
15820,62.68763881901673,-4.138257222540105,225,False,0.05,4,3,75,70
15821,52.56128161847295,6.528664308447196,115,True,0.05,2,2,23,22
15822,171.6965327046475,17.71018054984287,147,True,0.05,5,0,10,5
15823,199.45495821359845,12.48613419902711,146,True,0.05,0,3,0,5
15824,52.66506081893791,12.141326136700298,75,True,0.05,0,0,5,4
15825,73.23930347934154,15.783908954268922,84,True,0.05,1,0,0,4
15826,152.27544245868341,15.887433143752675,121,True,0.05,0,0,0,2
15827,86.99083694971713,8.771945679172951,88,True,0.05,1,0,0,0
15828,60.18526471987297,19.9761130258525,77,True,0.05,3,0,0,2
15829,59.38809926262587,16.657524484566164,74,True,0.05,1,0,0,2
15830,79.35606240194771,5.470827085521052,87,True,0.05,1,2,2,0
15831,135.20023263723562,5.547269769818363,111,True,0.05,1,0,0,0
15832,116.73599911407362,9.698880095918845,107,True,0.05,3,0,0,2
15833,58.22437800198177,16.456765673849063,70,True,0.05,0,0,0,0
15834,149.05120719314948,8.091536205120317,121,True,0.05,0,3,2,0
15835,76.80146660106308,15.583150032948758,85,True,0.05,0,2,0,2
15836,191.72381740642936,4.413035338110648,152,True,0.05,5,8,1,4
15837,127.90581127743336,11.836351073926602,112,True,0.05,3,0,0,2
15838,179.23551968144747,12.753375369010968,137,True,0.05,2,0,1,4
15839,130.30629018113453,-3.9884988209054706,217,False,0.05,22,19,32,36
15840,62.602533013510055,9.87602423422438,77,True,0.05,3,1,0,0
15841,68.45502751088995,14.019514244371997,92,True,0.05,0,3,7,5
15842,149.47166750409315,13.050517407545607,121,True,0.05,3,0,1,0
15843,189.74056833699294,-3.653021083709496,135,False,0.05,0,1,0,0
15844,85.2453240038286,14.746827519840814,88,True,0.05,0,0,2,0
15845,94.31534401476613,7.784421646050922,94,True,0.05,1,0,0,2
15846,127.87290996040369,9.00118686420062,108,True,0.05,0,0,1,0
15847,61.14925897867337,18.4906655105605,79,True,0.05,3,3,1,0
15848,75.99924901484773,11.445556467848537,80,True,0.05,0,0,0,0
15849,149.23297976226945,13.437634002556456,119,True,0.05,0,0,0,2
15850,188.6626448069895,11.708145055910045,134,True,0.05,0,1,0,0
15851,171.54599608970364,4.801431764842665,130,True,0.05,0,1,0,3
15852,66.53099249161258,5.531991387752317,92,True,0.05,7,7,2,1
15853,113.94975348838695,8.011376938285062,105,True,0.05,4,1,0,0
15854,53.54580439457021,11.622710213391736,77,True,0.05,0,3,2,5
15855,97.55689771775971,-3.655316080945506,176,False,0.05,39,40,4,1
15856,53.83858020068699,10.720703636538895,84,True,0.05,0,3,8,6
15857,56.01791232174696,19.700716069036876,77,True,0.05,3,1,0,4
15858,162.1917164000946,17.177108566883902,135,True,0.05,0,6,5,1
15859,194.29714719962652,6.856156222867144,139,True,0.05,0,1,2,1
15860,183.23666064458752,15.940187839281426,313,True,0.05,68,67,23,23
15861,159.2942560208582,15.992705061349103,126,True,0.05,0,4,0,0
15862,88.9510444512834,12.982079695911235,89,True,0.05,0,0,0,1
15863,122.1616655487551,9.538151074720897,112,True,0.05,0,2,1,5
15864,63.82346836047434,7.260809760147109,77,True,0.05,1,0,0,3
15865,163.07329488609543,12.421591058455943,128,True,0.05,4,0,0,1
15866,140.0926336949306,16.209368454182826,119,True,0.05,0,0,6,0
15867,136.20325797386937,11.109079326894959,114,True,0.05,1,0,2,0
15868,88.84540518098653,16.038727431743695,94,True,0.05,2,0,0,4
15869,57.0951682658572,15.662027097241474,74,True,0.05,0,2,1,1
15870,66.74903381581535,17.224968048974482,75,True,0.05,0,0,0,0
15871,182.54949787902447,7.26342826678391,168,True,0.05,11,13,8,5
15872,180.2977865409336,14.92335849296437,137,True,0.05,0,3,3,1
15873,72.78625003376482,5.328073596467917,123,True,0.05,17,16,4,7
15874,51.62944467879445,15.516628613156936,69,True,0.05,0,1,0,2
15875,125.06713470205648,17.080359588061203,108,True,0.05,2,0,0,0
15876,69.63925911100276,10.260255472148813,78,True,0.05,1,0,0,0
15877,62.20786838549258,7.369832613465823,235,True,0.05,25,27,56,55
15878,120.28128430954821,-3.611642822906951,104,False,0.05,0,0,0,0
15879,82.2022285520002,17.468437196840426,91,True,0.05,0,4,0,2
15880,179.69433117562934,15.335686569628916,133,True,0.05,0,0,0,3
15881,119.02996660995633,10.705588711916999,107,True,0.05,0,4,0,0
15882,100.40038033949662,17.432456382031056,99,True,0.05,1,0,0,4
15883,90.43157981116784,5.752871706481401,93,True,0.05,0,2,3,0
15884,96.02551069827885,-3.805776748610416,196,False,0.05,23,24,29,29
15885,162.88228949633947,13.505790465462821,127,True,0.05,0,1,3,0
15886,66.62062778217071,17.07536145437612,78,True,0.05,0,1,0,1
15887,55.27907463987339,17.51604559334946,70,True,0.05,0,0,0,2
15888,77.01555360985031,13.050835631728454,85,True,0.05,0,1,0,3
15889,118.81826701046121,11.163994887779548,111,True,0.05,5,0,2,1
15890,144.82749362464247,16.425312471349237,117,True,0.05,0,0,0,2
15891,55.26783522625474,15.40339645575204,73,True,0.05,0,4,1,0
15892,189.64895796842626,10.03627756539531,136,True,0.05,0,0,2,0
15893,151.94615112466448,-3.9571087659112774,220,False,0.05,49,47,4,3
15894,173.97193965568957,-3.631423702789842,134,False,0.05,4,0,1,1
15895,194.43295381475974,14.63160836869529,168,True,0.05,16,9,2,5
15896,114.18392460698176,8.51067870150916,104,True,0.05,3,0,0,1
15897,139.39547601871743,9.016144201137326,115,True,0.05,0,0,3,0
15898,89.21168968851899,17.79641385349136,93,True,0.05,0,0,0,4
15899,94.22581280355857,10.71893772503146,94,True,0.05,0,2,0,1
15900,51.61489681913517,-2.8998688016432608,65,False,0.05,0,0,0,0
15901,96.33559657936215,6.1329744779538675,95,True,0.05,0,3,1,0
15902,88.55641534766532,13.955221316857259,93,True,0.05,5,0,0,0
15903,130.50097687848253,14.923664226729967,114,True,0.05,0,5,0,0
15904,195.10609882027745,15.701884533382055,148,True,0.05,1,7,2,2
15905,70.93661527073314,16.27791847191902,79,True,0.05,1,0,0,0
15906,177.9933007139797,15.111721397327564,133,True,0.05,2,0,2,0
15907,136.5247839406589,-3.4171080514062258,113,False,0.05,0,2,0,0
15908,83.69067019622382,18.562135357404216,93,True,0.05,0,3,4,0
15909,175.7540354565475,16.720567856840294,133,True,0.05,3,0,1,0
15910,165.74316023999035,9.885377447306688,129,True,0.05,0,3,0,2
15911,65.26417487595072,17.042668183931692,79,True,0.05,0,2,2,0
15912,141.1493102355161,13.675542900170537,114,True,0.05,0,0,0,1
15913,141.39462655583128,18.957276712771506,118,True,0.05,3,0,0,1
15914,126.44018772027165,13.672317742856862,113,True,0.05,4,0,0,2
15915,169.75264180461252,-3.7388789226371033,127,False,0.05,0,0,0,1
15916,195.7140232991192,14.999320149975386,145,True,0.05,2,0,6,0
15917,81.55672634244021,13.712936321069968,86,True,0.05,2,0,0,0
15918,79.93530267159983,13.632484044373674,91,True,0.05,4,0,0,4
15919,62.29964548963466,17.086952260101103,76,True,0.05,0,3,0,0
15920,158.26709063075253,16.852565689248948,146,True,0.05,8,13,0,4
15921,127.06107923153841,-3.5709115843474324,109,False,0.05,0,0,2,0
15922,93.06828103784929,12.689699626602053,94,True,0.05,3,0,0,1
15923,137.12094375415649,5.909812774959661,140,True,0.05,10,7,5,7
15924,64.42923228915437,-4.894025072316047,291,False,0.05,100,100,9,8
15925,99.8052460107212,18.83335922800302,94,True,0.05,0,0,0,0
15926,144.57971905066532,7.809703806896312,116,True,0.05,0,1,0,1
15927,110.24703160678351,19.615845722759648,101,True,0.05,0,0,2,0
15928,108.812601615754,20.218431887825165,102,True,0.05,2,0,1,0
15929,144.6238405548008,16.990097041021883,174,True,0.05,11,14,14,20
15930,181.58564331142844,9.066245139940989,136,True,0.05,3,0,3,0
15931,134.012473993626,12.78444153475845,118,True,0.05,0,4,4,0
15932,55.76861043918975,-3.503324097984666,81,False,0.05,5,3,1,3
15933,130.82342040391524,-3.4902585672482527,108,False,0.05,0,0,0,0
15934,102.46493797133242,19.329967949632966,100,True,0.05,0,2,2,0
15935,138.09497784275453,16.61691975884878,113,True,0.05,0,0,1,0
15936,66.8409112013965,8.594023648323105,78,True,0.05,2,0,1,0
15937,146.0199457398029,13.406930540720245,124,True,0.05,0,4,4,0
15938,160.32831234990599,17.81965770399449,142,True,0.05,3,4,8,5
15939,126.47319563664678,11.122286568125839,107,True,0.05,0,1,0,0
15940,50.485260625551334,10.886375519771263,69,True,0.05,2,0,0,2
15941,185.98539321523913,7.909915804276842,137,True,0.05,2,0,0,3
15942,126.98299350616128,12.757474201906431,113,True,0.05,0,5,0,1
15943,74.68011110523125,16.234271772249667,84,True,0.05,2,0,2,0
15944,64.52522286746176,12.808177612256602,79,True,0.05,4,0,0,1
15945,187.3204472713637,15.024850398816719,135,True,0.05,0,0,2,0
15946,55.78383015144435,11.204702264283549,75,True,0.05,1,4,2,0
15947,92.04034233724863,4.2155647605454085,93,True,0.05,1,0,2,1
15948,118.51402699976795,11.254257204460368,105,True,0.05,2,0,0,0
15949,163.12847547800988,10.905684101585653,127,True,0.05,3,0,1,0
15950,95.67046163933807,17.336007305242997,96,True,0.05,0,1,3,0
15951,159.6959395445257,18.78925689696893,132,True,0.05,0,6,4,0
15952,192.89019346195002,14.318914187914434,138,True,0.05,0,0,0,3
15953,112.73778226157951,11.37458955329403,102,True,0.05,0,2,0,0
15954,136.3727359565151,8.297929887489191,116,True,0.05,0,1,0,4
15955,169.18414893806653,17.386904673430433,134,True,0.05,4,0,4,0
15956,173.1827353126298,16.464738219777235,139,True,0.05,3,1,6,1
15957,162.8440292133884,10.12725305630205,124,True,0.05,1,0,0,0
15958,93.41508100339928,11.518630181177095,94,True,0.05,0,0,3,1
15959,121.90012479067443,18.771340084307635,115,True,0.05,5,0,0,5
15960,55.3508200723373,-3.624658114356254,98,False,0.05,13,14,0,2
15961,194.59941012680252,5.988684712273548,141,True,0.05,0,2,0,4
15962,189.16787637283582,15.667704185784423,149,True,0.05,4,2,8,1
15963,123.31451935231871,13.88658892669119,110,True,0.05,0,2,1,2
15964,85.20769650531959,13.288446911670901,91,True,0.05,0,2,0,3
15965,92.06776455965496,13.104692320887871,98,True,0.05,3,0,0,5
15966,184.55193100369675,5.991774590804276,138,True,0.05,0,3,0,4
15967,95.90818809689912,-3.1842496132821365,117,False,0.05,10,12,2,2
15968,160.3831353107002,9.35085577626617,124,True,0.05,0,2,0,1
15969,122.3520216374223,17.14172356932147,113,True,0.05,2,0,4,2
15970,185.6293433244903,6.755205855043949,131,True,0.05,0,0,0,0
15971,111.0693339035059,6.742742230204034,105,True,0.05,0,2,4,0
15972,131.99436923040554,6.162366289959098,111,True,0.05,0,1,1,0
